path,source_group,object_group,source_date,label,score_top_1,score_top_33,score_top_66,score_top_164,score_top_328,score_top_655,score_top_1638,score_top_3277,score_top_4096,score_top_6554,score_top_13107,score_top_21845,score_top_32768,score_top_65536
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.2479807585477829,-0.25683626532554626,-0.260711669921875,-0.2682782709598541,-0.2770760655403137,-0.2897797226905823,-0.31653618812561035,-0.3414890468120575,-0.3502325713634491,-0.36960047483444214,-0.4024948179721832,-0.4286799430847168,-0.4511716365814209,-0.5072750449180603
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.19874688982963562,-0.21404112875461578,-0.22153885662555695,-0.23261696100234985,-0.2445594221353531,-0.26260167360305786,-0.2967103123664856,-0.3285074532032013,-0.33967483043670654,-0.36253097653388977,-0.3963658809661865,-0.42183852195739746,-0.4431837797164917,-0.4920869767665863
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.21469447016716003,-0.2568390369415283,-0.2659498453140259,-0.2761700749397278,-0.2846810817718506,-0.29546648263931274,-0.3151100277900696,-0.336094468832016,-0.3438163995742798,-0.36172106862068176,-0.3915916383266449,-0.41619575023651123,-0.4374309480190277,-0.4883039891719818
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.24303948879241943,-0.2697632312774658,-0.2774108052253723,-0.2890743911266327,-0.2991322875022888,-0.30986684560775757,-0.3272010385990143,-0.3456473648548126,-0.35238754749298096,-0.3677176237106323,-0.39544281363487244,-0.4199896454811096,-0.44268643856048584,-0.49942901730537415
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.13035640120506287,-0.1690509021282196,-0.17921634018421173,-0.1908559501171112,-0.20152682065963745,-0.21576394140720367,-0.24310122430324554,-0.2697894275188446,-0.2797003984451294,-0.3016003966331482,-0.33594611287117004,-0.3645569682121277,-0.3914514183998108,-0.4594091773033142
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.20982107520103455,-0.2578131854534149,-0.2745235562324524,-0.2938356399536133,-0.3085893392562866,-0.3251217007637024,-0.34894824028015137,-0.3698616623878479,-0.3770574629306793,-0.3927095830440521,-0.4175040125846863,-0.43760207295417786,-0.4556426405906677,-0.4997416138648987
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.2732332944869995,-0.2881745398044586,-0.29550987482070923,-0.3083198666572571,-0.320686399936676,-0.33642539381980896,-0.3647216856479645,-0.387295663356781,-0.3944345712661743,-0.41010046005249023,-0.43567919731140137,-0.4562128484249115,-0.47419965267181396,-0.5169337391853333
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.13812553882598877,-0.1778457909822464,-0.19132238626480103,-0.20696184039115906,-0.21881069242954254,-0.23348474502563477,-0.2585267722606659,-0.2841138243675232,-0.29391977190971375,-0.3167349100112915,-0.35113900899887085,-0.3770999014377594,-0.4003541171550751,-0.45746687054634094
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.20345096290111542,-0.22479423880577087,-0.2350771576166153,-0.2517859637737274,-0.2659666836261749,-0.28331321477890015,-0.30885446071624756,-0.33162596821784973,-0.3392152488231659,-0.35570791363716125,-0.3823099732398987,-0.4055546820163727,-0.42809751629829407,-0.4849613308906555
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.23255619406700134,-0.2506478726863861,-0.25791025161743164,-0.27135324478149414,-0.28334495425224304,-0.2973371148109436,-0.31947600841522217,-0.3373580873012543,-0.34352248907089233,-0.35818928480148315,-0.3858022391796112,-0.4125743806362152,-0.436739057302475,-0.4904257655143738
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.1876603364944458,-0.20975755155086517,-0.21859395503997803,-0.23058807849884033,-0.2423289269208908,-0.2587786614894867,-0.2857578694820404,-0.3104254901409149,-0.31899645924568176,-0.33804604411125183,-0.36877569556236267,-0.39439812302589417,-0.41791000962257385,-0.4749942421913147
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2688_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.26612982153892517,-0.2852761447429657,-0.29120194911956787,-0.3001421093940735,-0.30887389183044434,-0.32066595554351807,-0.3390132188796997,-0.3537445664405823,-0.3589555621147156,-0.3713718354701996,-0.3942239582538605,-0.41551586985588074,-0.43655121326446533,-0.48947393894195557
