path,source_group,object_group,source_date,label,score_top_1,score_top_74,score_top_147,score_top_369,score_top_737,score_top_1475,score_top_3686,score_top_7373,score_top_9216,score_top_14746,score_top_29491,score_top_49152,score_top_73728,score_top_147456
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.2884491980075836,-0.3139802813529968,-0.3234196901321411,-0.3374994695186615,-0.3480091989040375,-0.36583325266838074,-0.38949573040008545,-0.4057924747467041,-0.4110676348209381,-0.42205122113227844,-0.4386616051197052,-0.4517422020435333,-0.46355560421943665,-0.5039792656898499
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.3614571690559387,-0.3799583613872528,-0.3849032521247864,-0.39167582988739014,-0.39765751361846924,-0.40423232316970825,-0.41285842657089233,-0.4214239716529846,-0.4248597323894501,-0.4328380823135376,-0.4463158845901489,-0.4578584134578705,-0.4688267111778259,-0.5046443939208984
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.38577330112457275,-0.4072053134441376,-0.4144412577152252,-0.423423171043396,-0.42931488156318665,-0.43415865302085876,-0.44237810373306274,-0.45174622535705566,-0.45526376366615295,-0.46330374479293823,-0.477871835231781,-0.4905073940753937,-0.5019819140434265,-0.5338237285614014
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.32157206535339355,-0.3518661856651306,-0.362149715423584,-0.3732589781284332,-0.38352471590042114,-0.3957819640636444,-0.4105793237686157,-0.4211055040359497,-0.4245011806488037,-0.4321346879005432,-0.4451713562011719,-0.45723220705986023,-0.4704025983810425,-0.5168745517730713
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3784767985343933,-0.4017348289489746,-0.409309983253479,-0.4195300340652466,-0.4264930188655853,-0.4330594837665558,-0.4429393708705902,-0.4504461884498596,-0.45288950204849243,-0.4582662582397461,-0.4673311412334442,-0.47538793087005615,-0.48393714427948,-0.5267093181610107
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.40950697660446167,-0.4206133484840393,-0.42260369658470154,-0.42657971382141113,-0.4318065345287323,-0.438302218914032,-0.4481535851955414,-0.45765331387519836,-0.4611862897872925,-0.4692438244819641,-0.4818214774131775,-0.49216046929359436,-0.5018675923347473,-0.531342625617981
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3839329183101654,-0.404547780752182,-0.4124128520488739,-0.422898530960083,-0.43037983775138855,-0.43772590160369873,-0.44641047716140747,-0.4535837173461914,-0.456030011177063,-0.46164947748184204,-0.4716379940509796,-0.48133835196495056,-0.49120399355888367,-0.5218262672424316
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3743605315685272,-0.3798375129699707,-0.38260841369628906,-0.3890909254550934,-0.39559879899024963,-0.40219661593437195,-0.4121206998825073,-0.42098233103752136,-0.42427870631217957,-0.431835412979126,-0.4443036615848541,-0.454603910446167,-0.46379294991493225,-0.49701055884361267
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.37154144048690796,-0.3947499394416809,-0.3997271656990051,-0.4070056080818176,-0.4129270017147064,-0.41988152265548706,-0.4310963451862335,-0.44118472933769226,-0.44447267055511475,-0.451450377702713,-0.46377816796302795,-0.4756898581981659,-0.48717886209487915,-0.5233460068702698
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3999751806259155,-0.40726494789123535,-0.4106920063495636,-0.417418897151947,-0.4247397482395172,-0.4336272180080414,-0.4450626075267792,-0.4543544352054596,-0.45745861530303955,-0.4642581045627594,-0.47553887963294983,-0.4855400323867798,-0.4949455261230469,-0.5258452892303467
