name,defect_type,label,raw_pred_score,sigmoid_pred_score
good_010.png,good,0,-0.5781615376472473,0.35935574769973755
good_032.png,good,0,-1.678605556488037,0.15728019177913666
crack_010.png,crack,1,1.8917399644851685,0.8689538240432739
hole_008.png,hole,1,4.700939178466797,0.9909951090812683
print_006.png,print,1,10.254331588745117,0.9999648332595825
hole_004.png,hole,1,7.9149909019470215,0.999634861946106
print_003.png,print,1,-0.3518383502960205,0.4129367172718048
print_010.png,print,1,10.348865509033203,0.9999679327011108
good_036.png,good,0,-2.1225547790527344,0.10692387074232101
hole_011.png,hole,1,7.607496738433838,0.999503493309021
good_015.png,good,0,-1.775933027267456,0.14480604231357574
print_000.png,print,1,9.415258407592773,0.9999185800552368
good_008.png,good,0,-0.7620491981506348,0.3182015120983124
print_013.png,print,1,2.66953182220459,0.9352046251296997
good_021.png,good,0,-1.9078052043914795,0.1292276233434677
good_007.png,good,0,-1.1284183263778687,0.24445311725139618
cut_009.png,cut,1,-1.1074473857879639,0.24834707379341125
print_004.png,print,1,7.190739631652832,0.9992470741271973
cut_016.png,cut,1,2.1602184772491455,0.8966197967529297
crack_003.png,crack,1,1.324669361114502,0.7899575233459473
good_029.png,good,0,-1.9651601314544678,0.12290968745946884
cut_013.png,cut,1,-0.3014243543148041,0.4252093434333801
cut_012.png,cut,1,2.9494471549987793,0.9502373337745667
crack_008.png,crack,1,4.226314067840576,0.9856041669845581
hole_007.png,hole,1,9.7028226852417,0.9999388456344604
crack_002.png,crack,1,0.04181573539972305,0.510452389717102
cut_006.png,cut,1,-1.3638972043991089,0.20360761880874634
good_020.png,good,0,-1.853647232055664,0.135445237159729
hole_001.png,hole,1,3.29824161529541,0.964368462562561
cut_004.png,cut,1,1.4892338514328003,0.8159632682800293
hole_009.png,hole,1,7.636798858642578,0.9995179176330566
cut_005.png,cut,1,1.439958095550537,0.8084481954574585
hole_000.png,hole,1,4.915919303894043,0.9927243590354919
good_034.png,good,0,-2.153198480606079,0.1040327176451683
cut_000.png,cut,1,2.1598381996154785,0.8965845108032227
good_017.png,good,0,-1.408695101737976,0.1964399516582489
print_015.png,print,1,1.5680160522460938,0.8275006413459778
hole_005.png,hole,1,5.370649814605713,0.9953704476356506
print_001.png,print,1,7.48421049118042,0.999438464641571
crack_017.png,crack,1,2.042757272720337,0.8852137923240662
good_004.png,good,0,-1.306441307067871,0.213082954287529
crack_001.png,crack,1,2.730015516281128,0.9387747049331665
good_024.png,good,0,-1.2739940881729126,0.21857430040836334
print_002.png,print,1,16.208629608154297,0.9999998807907104
crack_011.png,crack,1,2.475994825363159,0.9224417805671692
print_016.png,print,1,8.18387508392334,0.9997209906578064
good_013.png,good,0,-1.9291800260543823,0.12684136629104614
crack_015.png,crack,1,5.183511257171631,0.994422972202301
cut_002.png,cut,1,0.664090633392334,0.6601786613464355
cut_007.png,cut,1,2.250760078430176,0.9047160744667053
hole_016.png,hole,1,-0.35784822702407837,0.41148054599761963
crack_014.png,crack,1,2.396167278289795,0.9165345430374146
crack_006.png,crack,1,0.7640653848648071,0.6822357177734375
hole_013.png,hole,1,8.405206680297852,0.999776303768158
cut_003.png,cut,1,1.227904200553894,0.773451566696167
print_012.png,print,1,9.44022274017334,0.9999204874038696
crack_016.png,crack,1,-1.1241096258163452,0.24524977803230286
hole_003.png,hole,1,6.544287204742432,0.998563826084137
good_022.png,good,0,-1.8328516483306885,0.13789890706539154
hole_012.png,hole,1,7.9116435050964355,0.9996336698532104
crack_000.png,crack,1,3.560939073562622,0.972372829914093
good_038.png,good,0,-1.5322169065475464,0.17766956984996796
