path,source_group,object_group,source_date,label,score_top_1,score_top_74,score_top_147,score_top_369,score_top_737,score_top_1475,score_top_3686,score_top_7373,score_top_9216,score_top_14746,score_top_29491,score_top_49152,score_top_73728,score_top_147456
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.3873246908187866,-0.3975445032119751,-0.3995678722858429,-0.40438494086265564,-0.4096275269985199,-0.41594746708869934,-0.42678648233413696,-0.4369528889656067,-0.44055020809173584,-0.4485684335231781,-0.46311235427856445,-0.4767403304576874,-0.49053239822387695,-0.5341411232948303
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.3609744906425476,-0.3763402998447418,-0.38098224997520447,-0.3868708312511444,-0.39232343435287476,-0.39894676208496094,-0.4100242257118225,-0.4206095039844513,-0.42439213395118713,-0.4332005977630615,-0.4483533501625061,-0.4610536992549896,-0.47286906838417053,-0.5100393295288086
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.37610316276550293,-0.4115149676799774,-0.42461344599723816,-0.43632200360298157,-0.44404861330986023,-0.4517657160758972,-0.46404513716697693,-0.4745018184185028,-0.47805628180503845,-0.4866398274898529,-0.5027341842651367,-0.5166342258453369,-0.5285847187042236,-0.5574930310249329
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4030155539512634,-0.4120575189590454,-0.4165857136249542,-0.42400258779525757,-0.43003466725349426,-0.43636396527290344,-0.44613462686538696,-0.45493268966674805,-0.4582892656326294,-0.46610599756240845,-0.4795452058315277,-0.4932922124862671,-0.5075428485870361,-0.5511453747749329
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4019477367401123,-0.4153040945529938,-0.4206153154373169,-0.4296160042285919,-0.43700674176216125,-0.44482553005218506,-0.4564942419528961,-0.46572017669677734,-0.46873289346694946,-0.47529134154319763,-0.4860307574272156,-0.49529018998146057,-0.5047575235366821,-0.5408908128738403
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4009888172149658,-0.41898298263549805,-0.4227786958217621,-0.4290908873081207,-0.4355488121509552,-0.44402194023132324,-0.45540380477905273,-0.46729689836502075,-0.47160354256629944,-0.48111826181411743,-0.49584588408470154,-0.5069548487663269,-0.5162765383720398,-0.541148841381073
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4075186848640442,-0.4297357499599457,-0.4371076822280884,-0.4467838406562805,-0.4548500180244446,-0.4635975956916809,-0.4745645225048065,-0.48253104090690613,-0.48540177941322327,-0.49187424778938293,-0.5028315782546997,-0.5126729607582092,-0.5217304825782776,-0.5464177131652832
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4019818902015686,-0.4096345007419586,-0.41278839111328125,-0.4181792736053467,-0.4225626289844513,-0.4274372160434723,-0.4359239339828491,-0.4441753923892975,-0.4472388029098511,-0.4543900787830353,-0.466673880815506,-0.47709909081459045,-0.4868694543838501,-0.5166261196136475
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4081489145755768,-0.4241194725036621,-0.4308423399925232,-0.4396718442440033,-0.44580718874931335,-0.4518641531467438,-0.4619223475456238,-0.47118258476257324,-0.47436994314193726,-0.4815612733364105,-0.49322670698165894,-0.5036876797676086,-0.5141169428825378,-0.5435274839401245
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3999578058719635,-0.40864843130111694,-0.4131377041339874,-0.4227237403392792,-0.4320879876613617,-0.44155898690223694,-0.45429527759552,-0.4650818407535553,-0.4687265157699585,-0.47648996114730835,-0.48831668496131897,-0.4985009431838989,-0.5078327059745789,-0.5354721546173096
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.37419289350509644,-0.39078447222709656,-0.395774781703949,-0.40443098545074463,-0.412898987531662,-0.42302507162094116,-0.43744736909866333,-0.44863513112068176,-0.45233264565467834,-0.460507869720459,-0.47304031252861023,-0.48333844542503357,-0.493118554353714,-0.5233590602874756
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2688_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4264886975288391,-0.44314831495285034,-0.44747743010520935,-0.45509105920791626,-0.4624077379703522,-0.4708020091056824,-0.48256397247314453,-0.492087721824646,-0.4953879714012146,-0.5027175545692444,-0.514694094657898,-0.5242903828620911,-0.53279048204422,-0.5569100975990295
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_3264_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.43477803468704224,-0.4470195174217224,-0.4500267505645752,-0.45591840147972107,-0.4616023004055023,-0.46816712617874146,-0.4781259298324585,-0.4868430197238922,-0.48983854055404663,-0.49640247225761414,-0.5073941349983215,-0.5171947479248047,-0.5263988375663757,-0.5536471605300903
