path,source_group,object_group,source_date,label,score_top_1,score_top_74,score_top_147,score_top_369,score_top_737,score_top_1475,score_top_3686,score_top_7373,score_top_9216,score_top_14746,score_top_29491,score_top_49152,score_top_73728,score_top_147456
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.3446364104747772,-0.36674612760543823,-0.37444189190864563,-0.38340649008750916,-0.3902400732040405,-0.3989245891571045,-0.4144499599933624,-0.42908427119255066,-0.4341127276420593,-0.44509270787239075,-0.46231260895729065,-0.47649598121643066,-0.48936113715171814,-0.5276381969451904
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.37887001037597656,-0.38986408710479736,-0.3924746513366699,-0.39774778485298157,-0.4031222462654114,-0.4096400737762451,-0.4195397198200226,-0.4291430711746216,-0.43294355273246765,-0.44209855794906616,-0.45750483870506287,-0.4703465700149536,-0.4821261763572693,-0.5178955793380737
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.383383572101593,-0.41271543502807617,-0.42484793066978455,-0.44077467918395996,-0.4516125023365021,-0.4608718156814575,-0.47167283296585083,-0.48131024837493896,-0.48481881618499756,-0.49290093779563904,-0.5074978470802307,-0.5204675793647766,-0.5319492220878601,-0.5614349842071533
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.36800533533096313,-0.39577895402908325,-0.40562704205513,-0.4152938723564148,-0.42305606603622437,-0.4323652386665344,-0.4447311460971832,-0.4543667435646057,-0.45761048793792725,-0.46516886353492737,-0.47849005460739136,-0.4912516176700592,-0.5043445825576782,-0.5452548861503601
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3968660831451416,-0.4146552085876465,-0.42092740535736084,-0.430409699678421,-0.43784773349761963,-0.4456895589828491,-0.4568270444869995,-0.4650602340698242,-0.46767938137054443,-0.4735758304595947,-0.4839017391204834,-0.4927220046520233,-0.5014748573303223,-0.5407038927078247
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.42145073413848877,-0.43501386046409607,-0.4379711151123047,-0.44314301013946533,-0.4481765925884247,-0.4536774158477783,-0.4634402096271515,-0.47380802035331726,-0.47759130597114563,-0.48581305146217346,-0.49921438097953796,-0.5100405216217041,-0.5196425914764404,-0.5458121299743652
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4102099537849426,-0.4325372874736786,-0.4405205547809601,-0.4513101875782013,-0.45966848731040955,-0.4670354425907135,-0.47633859515190125,-0.48387160897254944,-0.48657622933387756,-0.4927709996700287,-0.5039907097816467,-0.5137811303138733,-0.5229949951171875,-0.5497084856033325
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.39436793327331543,-0.40116167068481445,-0.4038558900356293,-0.40874847769737244,-0.4135958254337311,-0.4194500148296356,-0.4295539855957031,-0.4387078583240509,-0.44207948446273804,-0.4497254490852356,-0.4627106487751007,-0.47381386160850525,-0.48380789160728455,-0.5147203207015991
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4012008309364319,-0.42059436440467834,-0.4259971082210541,-0.4342356026172638,-0.4412998855113983,-0.4486154019832611,-0.45886966586112976,-0.46815988421440125,-0.47135427594184875,-0.4785015881061554,-0.49046003818511963,-0.501526415348053,-0.5122735500335693,-0.5441205501556396
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4062378406524658,-0.41247308254241943,-0.41711029410362244,-0.426270067691803,-0.4352467656135559,-0.44649940729141235,-0.46123993396759033,-0.4719100892543793,-0.4753638505935669,-0.48272228240966797,-0.49441251158714294,-0.504546046257019,-0.5138300657272339,-0.5422561764717102
