epoch,train_loss,normal_val_loss,learning_rate,epoch_duration_seconds,gradient_norm_mean_before_clip,gradient_norm_max_before_clip,gradient_clip_fraction
1,500047.4703125,401537.99609375,8.625000000000006e-06,28.60264499999903,338362.4046875,559823.4375,1.0
2,339103.2965625,288532.775390625,1.575000000000001e-05,28.573471699999573,82050.29,177067.3125,1.0
3,269692.679375,246054.833984375,2.2875000000000007e-05,28.840864199999487,46945.9602734375,62656.09375,1.0
4,236727.23,218741.0849609375,3e-05,28.863780899999256,56283.654296875,89951.59375,1.0
5,212759.37234375,197875.859375,2.994482312233034e-05,29.11507949999941,72390.4789453125,115398.3828125,1.0
6,195710.819375,183111.45947265625,2.9779712418677044e-05,29.143216200000097,97091.3512109375,158727.109375,1.0
7,182749.386015625,171387.3935546875,2.9505924481191513e-05,29.28410570000051,115665.7478125,201680.90625,1.0
8,172534.333984375,162621.09521484375,2.91255430013957e-05,29.25169459999961,161969.8690625,309689.03125,1.0
9,164945.389921875,155781.162109375,2.8641462912031433e-05,29.3193040999995,202836.327265625,528325.1875,1.0
10,158424.462578125,149492.48095703125,2.8057368354874373e-05,29.312965600000098,263102.801171875,684026.25,1.0
11,153789.757265625,145763.33984375,2.7377704642190367e-05,29.366146200000003,391146.693203125,1060461.0,1.0
12,149642.373125,142294.61474609375,2.6607644425225186e-05,29.349950400001035,348261.681875,1277858.0,1.0
13,145658.905,137710.0625,2.575304832720491e-05,29.360805599999367,464485.3546875,1160504.375,1.0
14,141886.61828125,134196.3427734375,2.482042034045477e-05,29.367617300000347,441713.72578125,1113199.875,1.0
15,138975.726171875,131664.9658203125,2.3816858327090118e-05,29.372108300000036,677569.01859375,2052994.5,1.0
16,136298.68421875,128922.90942382812,2.2749999999999957e-05,29.395716500001072,518946.774375,1415959.25,1.0
17,133709.312421875,126970.45678710938,2.16279647952401e-05,29.328452599998855,865187.4703125,2055065.375,1.0
18,131550.835,123880.7607421875,2.045929207822215e-05,29.409342200000538,449672.38875,1157699.125,1.0
19,128858.2144140625,121559.15063476562,1.925287615398651e-05,29.474957900001755,699123.92703125,2019534.5,1.0
20,126555.8854296875,119438.55493164062,1.8017898576170442e-05,29.359630200000538,598856.888984375,1847428.125,1.0
21,124514.6028125,117323.5947265625,1.6763758269841013e-05,29.431971500000145,590551.176015625,1743778.125,1.0
22,122135.257109375,115077.78857421875,1.549999999999993e-05,29.4467695000003,500382.427734375,1894501.125,1.0
23,119927.5537890625,112922.86254882812,1.4236241730158885e-05,29.50478160000057,593059.3990625,1796599.75,1.0
24,118064.0749609375,111176.5185546875,1.2982101423829447e-05,29.393810400000802,447329.15140625,1391154.375,1.0
25,116231.7265234375,109659.20483398438,1.1747123846013378e-05,29.43692960000044,649765.35359375,1856588.375,1.0
26,114646.9159375,108068.63549804688,1.0540707921777735e-05,29.445142399999895,489114.76375,1464862.125,1.0
27,113267.6692578125,106602.998046875,9.372035204759805e-06,29.47010650000084,529240.986875,1764490.875,1.0
28,111741.934765625,105232.48999023438,8.249999999999972e-06,29.394924199999878,413644.73546875,901024.75,1.0
29,110426.60208984376,104106.35546875,7.183141672909825e-06,29.4155514999984,504669.84890625,1356047.25,1.0
30,109338.08171875,103025.07958984375,6.179579659545173e-06,29.385533399999986,463585.49453125,1127465.875,1.0
31,108387.2369140625,102307.38610839844,5.24695167279506e-06,29.460547900000165,543837.65203125,1188643.75,1.0
32,107630.4984375,101492.97546386719,4.392355574774832e-06,29.38920759999928,450355.62953125,1335583.625,1.0
33,106794.91203125,100739.62780761719,3.6222953578096483e-06,29.4525096999987,431448.82796875,1243092.5,1.0
34,106173.2471484375,100226.97839355469,2.942631645125676e-06,29.39363340000091,528700.2628125,1493306.625,1.0
35,105681.557265625,99717.49487304688,2.3585370879686024e-06,29.43640079999932,434135.7278125,1132341.125,1.0
36,105235.5044140625,99455.97937011719,1.8744569986043458e-06,29.378614300001573,400336.04265625,1195936.875,1.0
37,104845.9679296875,99017.16979980469,1.4940755188085187e-06,29.41365290000067,316633.45015625,849338.5,1.0
38,104505.8801953125,98703.25183105469,1.2202875813229878e-06,29.435594100001254,347629.07515625,1079781.875,1.0
39,104234.068046875,98461.70373535156,1.0551768776696902e-06,29.417508200000157,304417.18265625,684490.25,1.0
40,103994.8207421875,98305.18627929688,1e-06,29.42255809999915,291416.34546875,814038.0,1.0
