path,source_group,object_group,source_date,label,score_top_1,score_top_74,score_top_147,score_top_369,score_top_737,score_top_1475,score_top_3686,score_top_7373,score_top_9216,score_top_14746,score_top_29491,score_top_49152,score_top_73728,score_top_147456
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.29756683111190796,-0.3035013973712921,-0.30631330609321594,-0.3119027018547058,-0.3179677426815033,-0.3267565071582794,-0.34568700194358826,-0.36330145597457886,-0.3690761625766754,-0.38241127133369446,-0.40496042370796204,-0.42379751801490784,-0.4419155716896057,-0.49747923016548157
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.302340030670166,-0.3089746832847595,-0.31215235590934753,-0.31775879859924316,-0.3229984641075134,-0.330189049243927,-0.3448682427406311,-0.3592545688152313,-0.3648945093154907,-0.3777512013912201,-0.3976812958717346,-0.41392672061920166,-0.4285094141960144,-0.4724957048892975
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3683680593967438,-0.39866578578948975,-0.4064110815525055,-0.41477444767951965,-0.4212833642959595,-0.4287814795970917,-0.4409152567386627,-0.45150384306907654,-0.45536157488822937,-0.46527299284935,-0.4829830229282379,-0.49781835079193115,-0.5110858678817749,-0.5489394068717957
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3533024787902832,-0.36323994398117065,-0.3680547773838043,-0.3761012852191925,-0.38325145840644836,-0.39224475622177124,-0.40579554438591003,-0.41691985726356506,-0.4210205376148224,-0.430631160736084,-0.44836705923080444,-0.4657351076602936,-0.4829457700252533,-0.5314713716506958
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.41004428267478943,-0.41597482562065125,-0.4178144633769989,-0.42079588770866394,-0.4234471619129181,-0.42668768763542175,-0.43249404430389404,-0.43959465622901917,-0.4425760507583618,-0.4498545527458191,-0.465702623128891,-0.4810788631439209,-0.4953860640525818,-0.5421285629272461
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3721129298210144,-0.39952144026756287,-0.4067109525203705,-0.41502177715301514,-0.4204842746257782,-0.42686572670936584,-0.43825480341911316,-0.4497171938419342,-0.4539453089237213,-0.4633921980857849,-0.47819554805755615,-0.4902590811252594,-0.5008151531219482,-0.5294784307479858
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3630301058292389,-0.36851248145103455,-0.3712899386882782,-0.3777120113372803,-0.3860418498516083,-0.3963245749473572,-0.4124171733856201,-0.4267709255218506,-0.4314746856689453,-0.4426330327987671,-0.462813138961792,-0.4780639410018921,-0.49082884192466736,-0.5232197046279907
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3638026714324951,-0.37380897998809814,-0.37709757685661316,-0.38182708621025085,-0.3854605257511139,-0.38986390829086304,-0.39867961406707764,-0.408275306224823,-0.4118451476097107,-0.42086419463157654,-0.43628084659576416,-0.44968950748443604,-0.46307066082954407,-0.5043747425079346
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.37561488151550293,-0.38770195841789246,-0.3921598494052887,-0.3985949754714966,-0.4049798548221588,-0.41267186403274536,-0.42672473192214966,-0.4416311979293823,-0.4470618665218353,-0.45882052183151245,-0.4767800271511078,-0.49024614691734314,-0.5017825365066528,-0.5352089405059814
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.3503706157207489,-0.3581009805202484,-0.362164705991745,-0.3704589307308197,-0.3787396252155304,-0.3876030743122101,-0.4000377357006073,-0.4128226339817047,-0.4175637364387512,-0.4281776547431946,-0.4452891945838928,-0.45984575152397156,-0.47316238284111023,-0.5108185410499573
