path,source_group,object_group,source_date,label,score
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.5202993154525757
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.5048015117645264
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5561785697937012
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5455066561698914
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5343413949012756
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5398760437965393
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5460096001625061
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5098090767860413
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5446457266807556
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5426740050315857
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5218312740325928
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2688_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5625743269920349
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_3264_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.5482497811317444
anomalies/objects_parts/2025-09-10_15-20-02_L0122_1_tile_2880_2112.png,anomaly:2025-09-10_15-20-02_L0122_1,anomaly:2025-09-10_15-20-02_L0122_1,2025-09-10_15-20-02,1,-0.5684381127357483
anomalies/objects_parts/2025-09-10_15-20-02_L0122_1_tile_3072_1920.png,anomaly:2025-09-10_15-20-02_L0122_1,anomaly:2025-09-10_15-20-02_L0122_1,2025-09-10_15-20-02,1,-0.5651878118515015
