path,source_group,object_group,source_date,label,score_top_1,score_top_74,score_top_147,score_top_369,score_top_737,score_top_1475,score_top_3686,score_top_7373,score_top_9216,score_top_14746,score_top_29491,score_top_49152,score_top_73728,score_top_147456
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1728_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.353854238986969,-0.3749993145465851,-0.3818122446537018,-0.38970595598220825,-0.396018385887146,-0.4024951457977295,-0.41402676701545715,-0.42498719692230225,-0.4288460612297058,-0.4375954866409302,-0.45264509320259094,-0.466266006231308,-0.4792577028274536,-0.5202993154525757
anomalies/objects_parts/2025-08-06_11-33-04_L0412_1_tile_1920_2304.png,anomaly:2025-08-06_11-33-04_L0412_1,anomaly:2025-08-06_11-33-04_L0412_1,2025-08-06_11-33-04,1,-0.3564830720424652,-0.3671557307243347,-0.37141090631484985,-0.3782126307487488,-0.38447925448417664,-0.39261430501937866,-0.4048314094543457,-0.4152248799800873,-0.4189516603946686,-0.4273611009120941,-0.4418351650238037,-0.45488274097442627,-0.46718671917915344,-0.5048015117645264
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.36885830760002136,-0.402351051568985,-0.4177023470401764,-0.43680939078330994,-0.4468105435371399,-0.4564451575279236,-0.46948444843292236,-0.47958457469940186,-0.48296329379081726,-0.49067676067352295,-0.504697322845459,-0.5170832276344299,-0.5281421542167664,-0.5561785697937012
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.37399348616600037,-0.4012520909309387,-0.40985479950904846,-0.4191744029521942,-0.4255821108818054,-0.43202677369117737,-0.4406244456768036,-0.4489528238773346,-0.4522106349468231,-0.4599766433238983,-0.47518089413642883,-0.48960039019584656,-0.5039869546890259,-0.5455066561698914
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1728_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4002678692340851,-0.41439300775527954,-0.4189775586128235,-0.42582517862319946,-0.4317817986011505,-0.43871939182281494,-0.4496639370918274,-0.45845672488212585,-0.4614368975162506,-0.4681370258331299,-0.4788868725299835,-0.48797738552093506,-0.49685853719711304,-0.5343413949012756
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1536.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.42389050126075745,-0.43292123079299927,-0.43584728240966797,-0.44103309512138367,-0.4454135298728943,-0.450431227684021,-0.4606148600578308,-0.4709327518939972,-0.4744369089603424,-0.4822610914707184,-0.49466776847839355,-0.505121648311615,-0.5146352052688599,-0.5398760437965393
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.41535884141921997,-0.43651241064071655,-0.44270095229148865,-0.4523054361343384,-0.46059450507164,-0.4685094654560089,-0.4775613248348236,-0.48447608947753906,-0.4868963658809662,-0.4924502968788147,-0.5021452903747559,-0.5114725232124329,-0.5205588936805725,-0.5460096001625061
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_1920_960.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.393917053937912,-0.40236490964889526,-0.4053386151790619,-0.41024601459503174,-0.4149022400379181,-0.42009851336479187,-0.42831090092658997,-0.4368608593940735,-0.4401014745235443,-0.4474032521247864,-0.459767609834671,-0.470302015542984,-0.4797156751155853,-0.5098090767860413
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_1728.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.4011603593826294,-0.41811951994895935,-0.4252908527851105,-0.43500950932502747,-0.4421408772468567,-0.44942158460617065,-0.4606359004974365,-0.4701590836048126,-0.4736121594905853,-0.48106881976127625,-0.4932985007762909,-0.5038567781448364,-0.5142119526863098,-0.5446457266807556
anomalies/objects_parts/2025-08-08_14-09-52_L0128_1_tile_2496_2304.png,anomaly:2025-08-08_14-09-52_L0128_1,anomaly:2025-08-08_14-09-52_L0128_1,2025-08-08_14-09-52,1,-0.40953823924064636,-0.41826924681663513,-0.42313334345817566,-0.43253034353256226,-0.4413336217403412,-0.4511210322380066,-0.4651971757411957,-0.4759500324726105,-0.4793297350406647,-0.48635661602020264,-0.4974210560321808,-0.5069603323936462,-0.5159141421318054,-0.5426740050315857
