name,defect_type,label,raw_pred_score,sigmoid_pred_score
good_010.png,good,0,-6.725680351257324,0.0011982665164396167
good_032.png,good,0,-7.11566686630249,0.0008116195676848292
crack_010.png,crack,1,-4.492549896240234,0.01106819324195385
hole_008.png,hole,1,-4.120733261108398,0.015973318368196487
print_006.png,print,1,-0.2875492572784424,0.42860397696495056
hole_004.png,hole,1,-2.0066421031951904,0.11850731074810028
print_003.png,print,1,-6.847900390625,0.001060556503944099
print_010.png,print,1,0.12345185875892639,0.530823826789856
good_036.png,good,0,-8.070990562438965,0.000312376010697335
hole_011.png,hole,1,-1.7751219272613525,0.14490652084350586
good_015.png,good,0,-7.308558940887451,0.0006693332688882947
print_000.png,print,1,-0.7161104679107666,0.32825005054473877
good_008.png,good,0,-7.334160327911377,0.0006524259224534035
print_013.png,print,1,-4.714308738708496,0.008886385709047318
good_021.png,good,0,-7.949692249298096,0.0003526463115122169
good_007.png,good,0,-7.160621643066406,0.0007759690633974969
cut_009.png,cut,1,-6.523396968841553,0.0014665178023278713
print_004.png,print,1,-2.2719693183898926,0.09347120672464371
cut_016.png,cut,1,-4.902093887329102,0.007376194931566715
crack_003.png,crack,1,-4.83909273147583,0.00785208772867918
good_029.png,good,0,-7.357097148895264,0.0006376410601660609
cut_013.png,cut,1,-5.998554229736328,0.002476191846653819
cut_012.png,cut,1,-4.6214728355407715,0.00974244624376297
crack_008.png,crack,1,-3.679776430130005,0.024607794359326363
hole_007.png,hole,1,-0.5617729425430298,0.3631373643875122
crack_002.png,crack,1,-5.785280704498291,0.0030630368273705244
cut_006.png,cut,1,-6.55269718170166,0.0014242322649806738
good_020.png,good,0,-7.092292785644531,0.0008307979442179203
hole_001.png,hole,1,-4.116059303283691,0.016046950593590736
cut_004.png,cut,1,-5.080509185791016,0.0061783334240317345
hole_009.png,hole,1,-2.1315858364105225,0.10606454312801361
cut_005.png,cut,1,-5.603821277618408,0.003670239821076393
hole_000.png,hole,1,-3.798795700073242,0.021907059475779533
good_034.png,good,0,-7.488421440124512,0.0005592125817202032
cut_000.png,cut,1,-5.0418171882629395,0.006420505698770285
good_017.png,good,0,-7.518761157989502,0.0005425101262517273
print_015.png,print,1,-5.956529140472412,0.0025821970775723457
hole_005.png,hole,1,-3.6241836547851562,0.025978004559874535
print_001.png,print,1,-2.0361180305480957,0.11546260863542557
crack_017.png,crack,1,-4.8135905265808105,0.00805327482521534
good_004.png,good,0,-7.5791192054748535,0.0005107501056045294
crack_001.png,crack,1,-4.101407527923584,0.01627994328737259
good_024.png,good,0,-7.334805488586426,0.0006520054303109646
print_002.png,print,1,2.726572036743164,0.9385764598846436
crack_011.png,crack,1,-4.966493129730225,0.006919328588992357
print_016.png,print,1,-1.9684268236160278,0.12255796045064926
good_013.png,good,0,-7.447518348693848,0.0005825467524118721
crack_015.png,crack,1,-3.2465124130249023,0.03745241090655327
cut_002.png,cut,1,-5.730870723724365,0.0032337598968297243
cut_007.png,cut,1,-5.072845458984375,0.00622556870803237
hole_016.png,hole,1,-6.874599456787109,0.001032644184306264
crack_014.png,crack,1,-5.264126777648926,0.005147277377545834
crack_006.png,crack,1,-5.545284748077393,0.003890634747222066
hole_013.png,hole,1,-1.9610660076141357,0.12335172295570374
cut_003.png,cut,1,-5.72507905960083,0.0032524822745472193
print_012.png,print,1,-0.7290590405464172,0.325401246547699
crack_016.png,crack,1,-6.999639511108398,0.0009113793494179845
hole_003.png,hole,1,-2.684842348098755,0.06387372314929962
good_022.png,good,0,-7.176886081695557,0.0007634600042365491
hole_012.png,hole,1,-1.7300262451171875,0.15058422088623047
crack_000.png,crack,1,-4.305414199829102,0.013315597549080849
good_038.png,good,0,-7.63328218460083,0.00048383523244410753
